imdb_title_id	title	original_title	year	date_published	genre	duration	country	language	director	writer	production_company	actors	description	avg_vote	votes	reviews_from_users	reviews_from_critics
tt0027064	Sweet Music	Sweet Music	1935	2/23/1935	"Musical, Romance"	100	USA	English	Alfred E. Green	"Jerry Wald, Jerry Wald"	Warner Bros.	"Rudy Vallee, Ann Dvorak, Ned Sparks, Helen Morgan, Robert Armstrong, Allen Jenkins, Alice White, Joseph Cawthorn, Al Shean, Phillip Reed, William B. Davidson, Henry O'Neill, Addison Richards, Russell Hicks, Clay Clement"	"College band-leader ""Skip"" Houston keeps his band together after graduation, they turn professional, and they are a big hit on the radio and in nightclubs. He falls in love with Bonnie ..."	6	109	4	1
tt0027067	Il diavolo è femmina	Sylvia Scarlett	1935	12/14/1938	"Comedy, Drama, Romance"	95	USA	"English, French"	George Cukor	"Gladys Unger, John Collier"	RKO Radio Pictures	"Katharine Hepburn, Cary Grant, Brian Aherne, Edmund Gwenn"	"When her father decides to flee to England, young Sylvia Scarlett must become Sylvester Scarlett and protect her father every step of the way, with the questionable help of plenty others."	6.2	3544	49	38
tt0027075	Le due città	A Tale of Two Cities	1935	12/25/1935	"Drama, History, Romance"	128	USA	English	"Jack Conway, Robert Z. Leonard"	"Charles Dickens, W.P. Lipscomb"	Metro-Goldwyn-Mayer (MGM)	"Ronald Colman, Elizabeth Allan, Edna May Oliver, Reginald Owen, Basil Rathbone, Blanche Yurka, Henry B. Walthall, Donald Woods, Walter Catlett, Fritz Leiber, H.B. Warner, Mitchell Lewis, Claude Gillingwater, Billy Bevan, Isabel Jewell"	"A pair of lookalikes, one a former French aristocrat and the other an alcoholic English lawyer, fall in love with the same woman amongst the turmoil of the French Revolution."	7.8	5008	69	18
tt0027076	Tange Sazen yowa: Hyakuman ryô no tsubo	Tange Sazen yowa: Hyakuman ryô no tsubo	1935	6/15/1935	"Comedy, Drama"	92	Japan	Japanese	Sadao Yamanaka	Shintarô Mimura	Nikkatsu	"Denjirô Ôkôchi, Kiyozo, Kunitarô Sawamura, Reizaburô Yamamoto, Minoru Takase, Sôji Kiyokawa, Ranko Hanai"	"A man gets rid of a cheap pot without knowing it contains a map to a treasure. As word spreads, many join in hunting it."	7.8	903	5	7
tt0027087	I gangsters del Texas	Texas Terror	1935	2/1/1935	"Action, Adventure, Drama"	51	USA	English	Robert N. Bradbury	"Robert N. Bradbury, Robert N. Bradbury"	Paul Malvern Productions	"John Wayne, Lucile Browne, LeRoy Mason, Fern Emmett, George 'Gabby' Hayes, Jay Wilsey, John Ince, Henry Roquemore, Jack Duffy"	"Sheriff John Higgins quits and goes into prospecting after he thinks he has killed his best friend in shooting it out with robbers. He encounters his dead buddy's daughter, who has come ..."	5.2	791	21	7
tt0027088	Thanks a Million	Thanks a Million	1935	11/15/1935	"Comedy, Musical, Romance"	87	USA	English	Roy Del Ruth	Nunnally Johnson	20th Century Pictures	"Dick Powell, Ann Dvorak, Fred Allen, Patsy Kelly, Paul Whiteman, Ramona, Raymond Walburn, David Rubinoff, The Yacht Club Boys, Benny Baker, Andrew Tombes, Alan Dinehart, Paul Harvey, Edwin Maxwell, Margaret Irving"	Entertainers enter a political rally to get out of the rain and become part of the show. One of them (Powell) gives a speech in place of the besotted candidate (Walburn) and is chosen to be...	6.6	178	9	6
tt0027090	Things Are Looking Up	Things Are Looking Up	1935	1935	Comedy	80	UK	"English, French"	Albert de Courville	"Albert de Courville, Stafford Dickens"	Gaumont British Picture Corporation	"Cicely Courtneidge, Max Miller, William Gargan, Mary Lawson, Mark Lester, Henrietta Watson, Cicely Oates, Judy Kelly, Dick Henderson, Dickie Henderson, Charles Mortimer, Hay Plumb, Danny Green, Suzanne Lenglen"	Scatterbrain circus lady has to cover for her sour schoolmistress sister	6.2	113	6	
tt0027099	I tre moschettieri	The Three Musketeers	1935	11/1/1935	"Action, Adventure, Romance"	96	USA	English	Rowland V. Lee	"Dudley Nichols, Rowland V. Lee"	RKO Radio Pictures	"Walter Abel, Paul Lukas, Margot Grahame, Heather Angel, Ian Keith, Moroni Olsen, Onslow Stevens, Rosamond Pinchot, John Qualen, Ralph Forbes, Nigel De Brulier, Murray Kinnell, Lumsden Hare, Miles Mander"	"The young Gascon D'Artagnan arrives in Paris, his heart set on joining the king's Musketeers. He is taken under the wings of three of the most respected and feared Musketeers, Porthos, ..."	5.9	309	8	9
tt0027110	Times Square Lady	Times Square Lady	1935	3/8/1935	"Crime, Drama, Music"	68	USA	English	George B. Seitz	"Albert J. Cohen, Robert T. Shannon"	Metro-Goldwyn-Mayer (MGM)	"Robert Taylor, Virginia Bruce, Pinky Tomlin, Helen Twelvetrees, Isabel Jewell, Nat Pendleton, Jack La Rue, Henry Kolker, Raymond Hatton, Russell Hopton, Fred Kohler, Robert Elliott, Ed Brady, Sam Hayes, Paul Hurst"	"Toni Bradley comes to New York City, from a small town in Iowa, to take over her late father's estate and sporting business, which is primarily gambling on sports events, with a lot of the ..."	6.1	156	6	3
tt0027118	Una locanda di Tokyo	Tôkyô no yado	1935	11/21/1935	Drama	80	Japan		Yasujirô Ozu	"Masao Arata, Tadao Ikeda"	Shochiku	"Takeshi Sakamoto, Yoshiko Okada, Chôko Iida, Tomio Aoki, Kazuko Ojima, Chishû Ryû, Takayuki Suematsu"	Unemployed Kihachi and his two sons struggle to make ends meet. But that doesn't keep Kihachi from wooing single mother Otaka.	7.7	1231	7	7
tt0027125	Cappello a cilindro	Top Hat	1935	1/24/1938	"Comedy, Musical, Romance"	101	USA	"English, Italian"	Mark Sandrich	"Dwight Taylor, Allan Scott"	RKO Radio Pictures	"Fred Astaire, Ginger Rogers, Edward Everett Horton, Erik Rhodes, Eric Blore, Helen Broderick"	"An American dancer comes to Britain and falls for a model whom he initially annoyed, but she mistakes him for his goofy producer."	7.7	17004	121	56
tt0027131	The Tunnel	The Tunnel	1935	10/27/1935	"Drama, Sci-Fi"	94	UK	English	Maurice Elvey	"Bernhard Kellermann, Curt Siodmak"	Gaumont British Picture Corporation	"Richard Dix, Leslie Banks, Madge Evans, Helen Vinson, C. Aubrey Smith, Basil Sydney, Henry Oscar, Hilda Trevelyan, Cyril Raymond, Jimmy Hanley, George Arliss, Walter Huston"	A team of international scientists and engineers attempts to build a tunnel under the ocean.	6	742	22	12
tt0027133	Il sapore di un bacio	Traveling Saleslady	1935	3/28/1935	"Comedy, Romance"	63	USA	English	Ray Enright	"F. Hugh Herbert, Manuel Seff"	Warner Bros.	"Joan Blondell, Glenda Farrell, William Gargan, Hugh Herbert, Grant Mitchell, Al Shean, Ruth Donnelly, Johnny Arthur, Bert Roach, Joseph Crehan, Mary Treen, James Donlan, Bill Elliott, Carroll Nye, Harry Holman"	"Angela Twitchell is the daughter of a tooth-paste manufacturer, Rufus K. Twitchell, who has monopolized the business for many years that he has grown conservative, and his rivals have begin..."	6.7	353	10	3
tt0027136	The Triumph of Sherlock Holmes	The Triumph of Sherlock Holmes	1935	8/26/1935	"Mystery, Thriller"	84	UK	English	Leslie S. Hiscott	"Arthur Conan Doyle, H. Fowler Mear"	Real Art Productions	"Arthur Wontner, Lyn Harding, Leslie Perrins, Jane Carr, Ian Fleming, Charles Mortimer, Minnie Rayner, Michael Shepley, Ben Welden, Roy Emerton, Conway Dixon, Wilfrid Caithness, Edmund D'Alby, Ernest Lynds"	"Holmes, retired to Sussex, is drawn into a last case when.arch enemy Moriarty arranges with an American gang to kill one John Douglas, a country gentleman with a mysterious past. Holmes' ..."	5.9	521	28	9
tt0027138	Tsuma yo bara no yô ni	Tsuma yo bara no yô ni	1935	8/15/1935	Drama	74	Japan	Japanese	Mikio Naruse	"Minoru Nakano, Mikio Naruse"	Sony PCL	"Sachiko Chiba, Yuriko Hanabusa, Toshiko Itô, Setsuko Horikoshi, Chikako Hosokawa, Sadao Maruyama, Heihachirô Ôkawa, Kaoru Itô, Kamatari Fujiwara"	A young woman reaches maturity and yearns to know about her father. Her mother has poisoned her mind about the man who left her for another woman. There is a tender moment when they see ...	7.4	347	6	5
tt0027139	Tumbling Tumbleweeds	Tumbling Tumbleweeds	1935	9/5/1935	Western	61	USA	English	Joseph Kane	"Alan Ludwig, Ford Beebe"	Republic Pictures (I)	"Gene Autry, Smiley Burnette, Lucile Browne, George 'Gabby' Hayes, Norma Taylor, Edward Hearn, Eugene Jackson, Jack Rockwell, George Chesebro, Frankie Marvin"	After a five year absence Gene returns home to find his father murdered and his boyhood pal accused of the dastardly deed.	6.4	112	6	1
tt0027163	Uwasa no musume	Uwasa no musume	1935	12/22/1935	Drama	54	Japan	Japanese	Mikio Naruse	Mikio Naruse	P.C.L. Eiga Seisaku-jo	"Sachiko Chiba, Kamatari Fujiwara, Toshiko Itô, Kô Mihashi, Masao Mishima, Yô Shiomi, Ryuko Umezono, Heihachirô Ôkawa"	"The suitor rejects elder sister Kunie but likes Kimoko, the younger one. Their father and his mistress have separate shops. Kimiko suddenly learns that she is her mother. Business is bad. The police visit when business shortcuts are taken."	6.7	100	1	3
tt0027164	Notti di primavera	Valborgsmässoafton	1935	10/23/1935	"Drama, Romance"	75	Sweden	Swedish	Gustaf Edgren	"Oscar Rydqvist, Gustaf Edgren"	Svensk Filmindustri (SF)	"Lars Hanson, Karin Kavli, Victor Sjöström, Ingrid Bergman, Erik 'Bullen' Berglund, Sture Lagerwall, Marie-Louise Sorbon, Georg Rydeberg, Georg Blickingberg, Richard Lund, Linnéa Hillberg, Stig Järrel, Gabriel Alw, Greta Berthels, Allan Bohlin"	"Lena Bergström works in an office and is unhappily in love with her boss, Johan Borg. She decides to quit. Borg's wife won't have any children, and when she becomes pregnant she has an ..."	6	297	5	6
tt0027166	"Vanessa, Her Love Story"	"Vanessa, Her Love Story"	1935	3/1/1935	Drama	74	USA	English	William K. Howard	"Lenore J. Coffee, Lenore J. Coffee"	Metro-Goldwyn-Mayer (MGM)	"Robert Montgomery, Helen Hayes, May Robson, Otto Kruger, Lewis Stone, Henry Stephenson, Violet Kemble Cooper, Donald Crisp, Agnes Anderson, Lionel Belmore, George K. Arthur, Jessie Ralph, Lawrence Grant, Crauford Kent, Howard Leeds"	"The only person that Vanessa wants to marry is Benjamin and they are finally engaged. When a fire sweeps through her fathers house, Benjie is able to save Vanessa, but he cannot save her ..."	5.9	153	9	1
tt0027185	Cuori incatenati	Way Down East	1935	10/25/1935	"Drama, Romance"	80	USA	English	Henry King	"Howard Estabrook, William Hurlbut"	Fox Film Corporation	"Rochelle Hudson, Henry Fonda, Slim Summerville, Edward Trevor, Margaret Hamilton, Russell Simpson, Andy Devine, Spring Byington, Astrid Allwyn, Sara Haden, William 'Billy' Benedict, Al Lydell, Harry C. Bradley, Phil La Toska, Clem Bevans"	"A family living on a farm in Maine takes in a young woman to stay with them, not knowing that the woman is not quite what she seems and has a secret in her past that she hasn't told them about."	6	163	7	
tt0027188	We're in the Money	We're in the Money	1935	8/17/1935	"Adventure, Comedy, Music"	66	USA	English	Ray Enright	"F. Hugh Herbert, Brown Holmes"	Warner Bros.	"Joan Blondell, Glenda Farrell, Hugh Herbert, Ross Alexander, Hobart Cavanaugh, Phil Regan, Anita Kerry, Henry O'Neill, Joseph Crehan, Mayo Methot, Joe King, E.E. Clive, Edward Gargan, Lionel Stander, Man Mountain Dean"	"Two gold-digging process servers are tasked with subpoenaing one's boyfriend, who has been using a pseudonym to avoid breach-of-promise servings and suits."	6.5	387	10	1
tt0027189	Notte di nozze	The Wedding Night	1935	3/8/1935	"Drama, Romance"	83	USA	"English, Polish"	King Vidor	"Edwin H. Knopf, Edith Fitzgerald"	Howard Productions (II)	"Gary Cooper, Anna Sten, Ralph Bellamy, Helen Vinson, Sig Ruman, Esther Dale, Leonid Snegoff, Eleanor Wesselhoeft, Milla Davenport, Agnes Anderson, Hilda Vaughn, Walter Brennan, Alphonse Martell"	"Because his finances are low and he is seeking background for a new book, author Tony Barratt and his wife Dora return to his country home in Connecticut. While he is finding a theme for ..."	6.6	764	26	13
tt0027194	Il segreto del Tibet	Werewolf of London	1935	5/13/1935	"Drama, Fantasy, Horror"	75	USA	"English, Cantonese, Latin"	Stuart Walker	"John Colton, Robert Harris"	Universal Pictures	"Henry Hull, Warner Oland, Valerie Hobson, Lester Matthews, Lawrence Grant, Spring Byington, Clark Williams, J.M. Kerrigan, Charlotte Granville, Ethel Griffies, Zeffie Tilbury, Jeanne Bartlett"	The juice of a rare Tibetan flower is the only thing that keeps Dr. Glendon from turning into a werewolf during a full moon.	6.4	4745	98	63
tt0027196	Aquile	West Point of the Air	1935	7/30/1935	Drama	89	USA	English	Richard Rosson	"Frank Wead, Arthur J. Beckhard"	Metro-Goldwyn-Mayer (MGM)	"Wallace Beery, Robert Young, Lewis Stone, Maureen O'Sullivan, Russell Hardie, Rosalind Russell, James Gleason, Henry Wadsworth, Robert Taylor, Robert Livingston, Frank Conroy, G. Pat Collins, Ronnie Cosby, Bobby Caldwell, Marilyn Spinner"	"A father and son aviation drama, in which a gruff sergeant wants to make a man and a flyer out of his young son."	5.9	196	5	3
tt0027200	Verso il West!	Westward Ho	1935	8/19/1935	"Action, Drama, History"	61	USA	English	Robert N. Bradbury	"Robert Emmett Tansey, Lindsley Parsons"	Paul Malvern Productions	"John Wayne, Sheila Bromley, Frank McGlynn Jr., Jim Farley, Jack Curtis, Bradley Metcalfe, Dickie Jones, Mary MacLaren, Yakima Canutt, Hank Bell, Glenn Strange, The Singing Riders"	As a youngster John Wyatt saw his parents killed and his brother kidnapped. On a wagon train heading West he meets his brother who is now a spy for the gang which originally did the dirty work. He and his brother both fall for Mary Gordon.	5.7	430	17	8
tt0027204	While the Patient Slept	While the Patient Slept	1935	3/9/1935	"Comedy, Mystery"	66	USA	English	Ray Enright	"Robert N. Lee, Eugene Solow"	First National Pictures	"Aline MacMahon, Guy Kibbee, Lyle Talbot, Patricia Ellis, Allen Jenkins, Robert Barrat, Hobart Cavanaugh, Dorothy Tree, Henry O'Neill, Russell Hicks, Helen Flint, Brandon Hurst, Eddie Shubert, Walter Walker"	"Grandfather is sick and the family and his lawyer gather around waiting for him to die. When he receives a telegram from his disinherited son, Charles, he passes out and a nurse, Sarah, ..."	6.2	247	13	4
tt0027205	Le 4 perle	Whipsaw	1935	12/18/1935	"Crime, Drama, Romance"	82	USA	English	Sam Wood	"Howard Emmett Rogers, James Edward Grant"	Metro-Goldwyn-Mayer (MGM)	"Myrna Loy, Spencer Tracy, Harvey Stephens, William Harrigan, Clay Clement, Robert Gleckler, Robert Warwick, Georges Renavent, Paul Stanton, Wade Boteler, Don Rowan, John Qualen, Irene Franklin, Lillian Leighton, J. Anthony Hughes"	"Hoping to nab a gang of jewel thieves, a government agent poses as a crook and travels across the country with a female thief."	6.7	598	11	4
tt0027207	The White Cockatoo	The White Cockatoo	1935	1/29/1935	Mystery	73	USA	English	Alan Crosland	"Ben Markson, Lillie Hayward"	Warner Bros.	"Jean Muir, Ricardo Cortez, Ruth Donnelly, Minna Gombell, Walter Kingsford, John Eldredge, Gordon Westcott, Addison Richards, Pauline Garon, Arnaud de Bordes, Ben Hewlett, André Cheron, Georges Renavent, Noel Francis"	"Sue Tally waits for a brother she hasn't seen in twenty years to meet her in a French hotel. By proving her identity, she'll share in a $2,000,000 inheritance. But others are anxious to get..."	6.4	105	7	3
tt0027214	Tutta la città ne parla	The Whole Town's Talking	1935	9/5/1935	"Comedy, Crime, Drama"	93	USA	English	John Ford	"Jo Swerling, Robert Riskin"	Columbia Pictures	"Edward G. Robinson, Jean Arthur, Arthur Hohl, James Donlan, Arthur Byron, Wallace Ford, Donald Meek, Etienne Girardot, Edward Brophy, Paul Harvey"	"A meek milquetoast of a clerk's mistaken for public enemy N° 1, and the notorious killer takes advantage of the situation"	7.3	2281	38	18
tt0027221	Ali nel buio	Wings in the Dark	1935	2/1/1935	"Adventure, Romance"	75	USA	English	James Flood	"Jack Kirkland, Frank Partos"	Paramount Pictures	"Myrna Loy, Cary Grant, Roscoe Karns, Hobart Cavanaugh, Dean Jagger, Russell Hopton, Matt McHugh, Graham McNamee"	"In his dedicated pursuit of technology that will aid pilots to safely ""fly blind"" during adverse conditions, aerial innovator Ken Gordon is literally blinded in an accident, but this setback doesn't deter him from his goal."	6.5	532	13	8
tt0027227	L'avventura di Anna Gray	Woman Wanted	1935	8/2/1935	"Crime, Drama"	67	USA	English	George B. Seitz	"Leonard Fields, David Silverstein"	Metro-Goldwyn-Mayer (MGM)	"Maureen O'Sullivan, Joel McCrea, Lewis Stone, Louis Calhern, Edgar Kennedy, Adrienne Ames, Robert Greig, Noel Madison, Granville Bates, William B. Davidson, Richard Powell, Erville Alderson, Gertrude Short"	"Ann Grey is wrongly convicted of murder. On her way to jail a car accident gives her the opportunity to escape. She is helped by young lawyer Tony Baxter. He hides her from the police, as ..."	6.5	311	12	6
tt0027228	The Woman in Red	The Woman in Red	1935	2/16/1935	Drama	68	USA	English	Robert Florey	"Wallace Irwin, Mary C. McCall Jr."	First National Pictures	"Barbara Stanwyck, Gene Raymond, Genevieve Tobin, John Eldredge, Phillip Reed, Dorothy Tree, Russell Hicks, Nella Walker, Claude Gillingwater, Doris Lloyd, Hale Hamilton, Edward Van Sloan, Forrester Harvey, Bill Elliott, Frederick Vogeding"	A polo player's wife becomes the mystery woman in a Long Island horsy-set murder trial.	6.2	536	9	4
tt0027231	Yidl mitn fidl	Yidl mitn fidl	1936	12/8/1937	"Comedy, Musical, Romance"	92	"Poland, USA"	Yiddish	"Joseph Green, Jan Nowina-Przybylski"	"Joseph Green, Konrad Tom"	Green-Film	"Molly Picon, Simche Fostel, Leon Liebgold, Max Bozyk, Maks Brin, Dora Fakiel, Barbara Liebgold, Samuel Landau, Chana Lewin, Symche Natan, Abraham Kurc, Laura Glucksman"	A young woman posing as a man in a group of klezmer musicians in Poland.	6.2	145	6	2
tt0027235	Yunost Maksima	Yunost Maksima	1935	1/27/1935	"Drama, History, War"	92	Soviet Union	Russian	"Grigoriy Kozintsev, Leonid Trauberg"	"Leonid Trauberg, Grigoriy Kozintsev"	Gosudarstvennoe Upravlenie Kinematografii i fotografii (GUKF)	"Boris Chirkov, Valentina Kibardina, Mikhail Tarkhanov, Stepan Kayukov, Boris Blinov, Aleksandr Kulakov, S. Leontyev, M. Shelkovsky, Vladimir Sladkopevtsev"	"A 1935 USA trade-paper reviewer called it... ""an impressive and technically outstanding historical drama dealing with czarist terrorism and revolutionary boiling in the days of 1907. ..."	6.7	233	3	2
tt0027240	Vámonos con Pancho Villa!	Vámonos con Pancho Villa!	1936	4/14/1939	"Drama, War"	92	Mexico	Spanish	Fernando de Fuentes	"Rafael F. Muñoz, Xavier Villaurrutia"	Cinematografica Latino Americana S.A. (C.L.A.S.A.)	"Antonio R. Frausto, Domingo Soler, Manuel Tamés, Ramón Vallarino, Carlos López, Raúl de Anda, Rafael F. Muñoz, Alfonso Sánchez Tello, Paco Martínez, Dolores Camarillo, Consuelo Segarra, David Valle González, Max Langler, Miguel M. Delgado, Silvestre Revueltas"	"The Mexican Revolution is on its way when six brave peasants, known as ""Los Leones de San Pablo"", decide to join Pancho Villa's army and help end the suffering in their community by ..."	7.7	617	6	9
tt0027244	L'equipaggio	L'équipage	1935	10/22/1935	Drama	111	France	French	Anatole Litvak	"Joseph Kessel, Joseph Kessel"	Pathé-Natan	"Annabella, Charles Vanel, Jean Murat, Jean-Pierre Aumont, Daniel Mendaille, Raymond Cordy, Suzanne Desprès, Alexandre Rignault, Pierre Labry, Geo Laby, René Bergeron, Jean Heuzé, Roland Toutain, Yves Forget, Serge Grave"	"Charles Vanel and Annabella star respectively as a daring WW I aviator and his loving but neglected wife. Ostracized by the other pilots because of his recklessness and standoffishness, ..."	6.8	120	3	2
tt0027247	36 Hours to Kill	36 Hours to Kill	1936	7/24/1936	"Drama, Romance"	66	USA	English	Eugene Forde	"Lou Breslow, John Patrick"	Twentieth Century Fox	"Brian Donlevy, Gloria Stuart, Douglas Fowley, Isabel Jewell, Stepin Fetchit, Julius Tannen, Warren Hymer, Romaine Callender, James Burke, Jonathan Hale, Gloria Mitzi Carpenter, Charles Lane"	"Gangster Benson is on a train with G-man Evers and newswoman Marvis. First these two have to get the gangster, then they have to get each other."	5.9	111	7	2
tt0027250	Absolute Quiet	Absolute Quiet	1936	4/24/1936	Drama	70	USA	English	George B. Seitz	"Harry Clork, George F. Worts"	Metro-Goldwyn-Mayer (MGM)	"Lionel Atwill, Irene Hervey, Raymond Walburn, Stuart Erwin, Ann Loring, Louis Hayward, Wallace Ford, Bernadene Hayes, Robert Gleckler, Harvey Stephens, J. Carrol Naish, Matt Moore, Robert Livingston"	"Businessman Gerald Axton goes to his ranch to rest, having had a near-heart-attack due to business worries. But while there (with his female assistant who makes his heart flutter as much as..."	6.1	270	13	5
tt0027254	Ace Drummond	Ace Drummond	1936	10/19/1936	"Action, Adventure"	255	USA	English	"Ford Beebe, Clifford Smith"	"Eddie Rickenbacker, Wyndham Gittens"	Universal Pictures	"John 'Dusty' King, Jean Rogers, Noah Beery Jr., Guy Bates Post, Lon Chaney Jr., Jackie Morrow, Robert Warwick, James B. Leong, Chester Gan, Arthur Loft, James Eagles, C. Montague Shaw, Frederick Vogeding, Al Bridge, Hooper Atchley"	This 13 chapter serial is based on the comic strip character Ace Drummond created by Eddie Rickenbacker. Ace is a 'G-Man of the sky' working out of Washington D.C. He is sent to Mongolia to...	6.4	369	2	7
tt0027255	Aces and Eights	Aces and Eights	1936	6/6/1936	"Action, Crime, Western"	62	USA	English	Sam Newfield	"George Arthur Durlam, Joseph O'Donnell"	Sigmund Neufeld Productions	"Tim McCoy, Luana Walters, Rex Lease, Wheeler Oakman, J. Frank Glendon, Charles Stevens, Earle Hodgins, Jimmy Aubrey, Joseph W. Girard"	A cardsharp comes to the aid of a Mexican family.	5.5	144	9	1
tt0027256	Achhut Kanya	Achhut Kanya	1936	1936	"Drama, Musical, Romance"	142	India	"Hindi, Urdu"	Franz Osten	"J.S. Casshyap, Niranjan Pal"		"Devika Rani, Ashok Kumar, Monorama, Pramila, Kamta Prasad, Kusum Kumari, Anwari, P.F. Pithawala, Kishori Lal, Ishrat, N.M. Joshi, Khosla, Mumtaz Ali, Sunita Devi, Najam Naqvi"	"An ""untouchable"" girl and a Brahmin boy fall in love, but the strict caste system and the gossip of the villagers threaten to keep them apart."	6.5	104	2	1
tt0027258	Adventure in Manhattan	Adventure in Manhattan	1936	10/8/1936	"Adventure, Comedy, Crime"	73	USA	"English, French"	Edward Ludwig	"Sidney Buchman, Harry Sauber"	Columbia Pictures	"Jean Arthur, Joel McCrea, Reginald Owen, Thomas Mitchell, Victor Kilian, John Gallaudet, Emmett Vogan, George Cooper, Herman Bing, Robert Warwick"	"A reporter meets an actress whose producer is a presumed-dead thief, and stakes his reputation on predicting the next crime."	6.5	584	15	4
tt0027260	Dopo l'uomo ombra	After the Thin Man	1936	12/25/1936	"Comedy, Crime, Mystery"	112	USA	English	W.S. Van Dyke	"Frances Goodrich, Albert Hackett"	Metro-Goldwyn-Mayer (MGM)	"William Powell, Myrna Loy, James Stewart, Elissa Landi, Joseph Calleia, Jessie Ralph, Alan Marshal, Teddy Hart, Sam Levene, Penny Singleton, William Law, George Zucco, Paul Fix, Asta, Mrs. Asta"	Nick investigates the case of a missing man and later a murder that is connected to Nora's family.	7.7	9231	77	46
tt0027276	Allegria	Allotria	1936	10/12/1936	Comedy	94	Germany	German	Willi Forst	"Willi Forst, Jochen Huth"	Cine-Allianz Tonfilmproduktions GmbH	"Renate Müller, Jenny Jugo, Anton Walbrook, Heinz Rühmann, Hilde Hildebrand, Heinz Salfner, Will Dohm, Norma Wellhoff, F.W. Schröder-Schrom, Julia Serda, Toni Tetzlaff, Ingeborg Peter, Erich Dunskus, Alfred Karen, Ferdinand Robert"	"""Ménage à cinq"" with lots of turbulences comes to a happy-end with six."	6.6	100	3	
tt0027277	Allá en el Rancho Grande	Allá en el Rancho Grande	1936	10/6/1936	"Comedy, Drama, Music"	95	Mexico	Spanish	Fernando de Fuentes	"Antonio Guzmán Aguilera, Luz Guzmán de Arellano"	Antonio Díaz Lombardo	"Tito Guízar, René Cardona, Esther Fernández, Lorenzo Barcelata, Emma Roldán, Carlos López, Margarita Cortés, Dolores Camarillo, Manuel Noriega, Hernán Vera, Alfonso Sánchez Tello, Armando Alemán, Gaspar Núñez, Lucha María Ávila, Emilio Fernández"	"The owner and the general manager of a ranch (Rancho Grande), two good friends, fall in love with the same girl at the same time. The owner tries to 'buy' the girl without knowing she is in..."	6.8	134	2	1
tt0027286	L'avventura di Mr. Bliss	The Amazing Quest of Ernest Bliss	1936	2/1/1937	"Drama, Romance, Comedy"	80	UK	"English, Italian"	Alfred Zeisler	"E. Phillips Oppenheim, John L. Balderston"	Garrett-Klement Pictures	"Cary Grant, Mary Brian, Peter Gawthorne, Henry Kendall, Leon M. Lion, John Turnbull, Arthur Hardy, Iris Ashley, Garry Marsh, Andreas Malandrinos, Alfred Wellesley, Marie Wright, Buena Bent, Charles Farrell, Quinton McPherson"	A bored millionaire wagers his doctor that he can support himself at a working class job for year without touching his inheritance.	6.3	1617	29	7
tt0027293	Una donna qualunque	And So They Were Married	1936	5/10/1936	"Comedy, Romance"	74	USA	English	Elliott Nugent	"Doris Anderson, Joseph Anthony"	Columbia Pictures	"Melvyn Douglas, Mary Astor, Edith Fellows, Jackie Moran, Donald Meek, Dorothy Stickney, Romaine Callender, Douglas Scott"	"A bitter divorcée and a grumpy widower find themselves stuck in a hotel that is cut off from the outside by a snowstorm. Although both have no intention of getting married again, they begin..."	6.1	285	15	4
tt0027300	Avorio nero	Anthony Adverse	1936	8/29/1936	"Adventure, Drama, Romance"	141	USA	"English, Italian"	"Mervyn LeRoy, Michael Curtiz"	"Hervey Allen, Sheridan Gibney"	Warner Bros.	"Fredric March, Olivia de Havilland, Donald Woods, Anita Louise, Edmund Gwenn, Claude Rains, Louis Hayward, Gale Sondergaard, Steffi Duna, Akim Tamiroff, Ralph Morgan, Fritz Leiber, Luis Alberni, Billy Mauch, Henry O'Neill"	"In 18th-century Italy, an orphan's debt to the man who raised him threatens to separate him forever from the woman he loves."	6.3	1584	31	14
tt0027302	Anything Goes	Anything Goes	1936	1/24/1936	"Comedy, Musical"	92	USA	English	Lewis Milestone	"Guy Bolton, P.G. Wodehouse"	Paramount Pictures	"Bing Crosby, Ethel Merman, Charles Ruggles, Ida Lupino, Grace Bradley, Arthur Treacher, Robert McWade, Richard Carle, Margaret Dumont, Jerry Tucker, Matt Moore, Edward Gargan, Matt McHugh, Budd Fine, The Avalon Boys"	"A young man falls in love with a beautiful blonde. When he sees her being forced onto a luxury liner, he decides to follow and rescue her. However, he discovers that she is an English ..."	6.4	290	15	8
tt0027307	Arigatô-san	Arigatô-san	1936	2/27/1936	"Comedy, Drama"	76	Japan	Japanese	Hiroshi Shimizu	"Yasunari Kawabata, Hiroshi Shimizu"	Shochiku	"Ken Uehara, Ryuji Ishiyama, Einosuke Naka, Michiko Kuwano, Mayumi Tsukiji, Kaoru Futaba, Reikichi Kawamura, Setsuko Shinobu, Kazuji Sakai, Nagamasa Yamada, Kanji Kawahara, Kiyoshi Aono, Shôsuke Agata, Shôtarô Fujimatsu, Masao Hayama"	A friendly bus driver and his passengers over the duration of one journey through the mountains to the nearest train station.	7.4	893	7	16
